trip_id,user_id,sex,age,date,station_code_origin,station_code_destination,duration_m
32238038,2111010,M,25,2024-01,GDL-208,GDL-092,15
32238037,1473134,F,31,2024-01,GDL-062,GDL-060,5
32238036,2562233,F,32,2024-01,GDL-014,GDL-009,6
32238035,405740,M,45,2024-01,GDL-229,GDL-098,16
32238034,2511666,M,25,2024-01,GDL-041,GDL-036,6
32238033,606165,M,31,2024-01,GDL-112,GDL-007,22
32238032,1734061,M,26,2024-01,GDL-162,GDL-261,10
32238030,132124,F,54,2024-01,GDL-141,GDL-083,8
32238029,1660040,M,61,2024-01,GDL-177,GDL-043,11
32238028,2323233,M,25,2024-01,GDL-136,GDL-125,5
32238027,551430,M,33,2024-01,GDL-064,GDL-124,10
32238026,1675776,M,25,2024-01,GDL-087,GDL-112,9
32238025,365115,M,29,2024-01,GDL-019,GDL-061,7
32238023,460714,M,51,2024-01,GDL-190,GDL-056,9
32238022,737742,F,26,2024-01,GDL-195,GDL-198,6
32238021,464046,M,35,2024-01,GDL-120,GDL-178,25
32238020,45367,M,44,2024-01,GDL-059,GDL-142,27
32238019,601345,F,39,2024-01,GDL-068,GDL-050,9
32238018,372637,M,46,2024-01,ZPN-032,GDL-149,7
32238017,552673,M,25,2024-01,GDL-168,GDL-165,4
32238016,2751020,F,26,2024-01,ZPN-023,ZPN-027,12
32238015,341226,M,39,2024-01,GDL-060,GDL-048,20
32238013,2673721,M,27,2024-01,GDL-004,GDL-267,8
32238012,24365,M,56,2024-01,GDL-209,GDL-197,27
32238011,607361,F,36,2024-01,GDL-032,GDL-186,20
32238010,54613,M,44,2024-01,(GDL-235),GDL-202,5
32238008,106436,M,27,2024-01,GDL-103,GDL-103,17
32238007,205273,M,51,2024-01,GDL-164,GDL-225,4
32238006,2757455,M,32,2024-01,ZPN-028,ZPN-024,3
32238005,2701402,M,26,2024-01,ZPN-076,GDL-156,16
32238004,150753,M,46,2024-01,GDL-265,GDL-026,23
32238003,2745727,M,27,2024-01,ZPN-023,ZPN-023,1
32238002,4001,M,43,2024-01,GDL-046,GDL-187,7
32238001,300055,F,30,2024-01,GDL-033,GDL-009,10
32238000,2762210,M,21,2024-01,GDL-106,GDL-179,8
32237999,2753410,M,44,2024-01,GDL-104,GDL-105,2
32237998,730474,M,31,2024-01,GDL-056,GDL-183,5
32237997,754074,M,51,2024-01,ZPN-012,ZPN-015,7
32237996,160315,M,37,2024-01,GDL-069,GDL-018,12
32237995,1434551,M,31,2024-01,ZPN-035,ZPN-067,10
32237994,232342,M,31,2024-01,GDL-046,GDL-033,12
32237993,335475,F,40,2024-01,GDL-141,GDL-076,19
32237992,1305114,M,27,2024-01,GDL-079,GDL-001,2
32237991,2046116,M,48,2024-01,GDL-183,GDL-057,6
32237990,2071524,M,24,2024-01,GDL-003,GDL-187,23
32237989,426627,F,36,2024-01,GDL-050,GDL-105,8
32237988,2353203,M,21,2024-01,GDL-052,GDL-111,9
32237987,1556712,M,22,2024-01,GDL-168,GDL-161,5
32237986,1147435,F,29,2024-01,GDL-017,GDL-064,5
32237985,2642511,M,37,2024-01,GDL-182,GDL-056,13
32237984,164775,M,47,2024-01,GDL-200,GDL-105,7
32237982,412657,M,63,2024-01,GDL-184,GDL-163,6
32237981,756715,F,22,2024-01,GDL-103,GDL-179,15
32237980,2641007,F,42,2024-01,GDL-093,GDL-181,6
32237979,1431171,F,49,2024-01,GDL-182,GDL-104,8
32237977,121256,M,34,2024-01,GDL-084,GDL-076,16
32237976,2237565,F,29,2024-01,GDL-003,GDL-187,21
32237975,1361534,M,46,2024-01,GDL-187,GDL-070,18
32237974,2712352,F,66,2024-01,GDL-066,GDL-134,15
32237973,2161542,M,34,2024-01,GDL-187,GDL-033,3
32237972,1653207,F,23,2024-01,GDL-132,GDL-060,13
32237971,1301641,M,26,2024-01,GDL-069,GDL-020,6
32237970,2130412,M,73,2024-01,GDL-066,GDL-134,15
32237969,1326371,M,40,2024-01,GDL-026,GDL-113,11
32237968,432545,M,35,2024-01,GDL-036,GDL-031,15
32237967,2735455,M,27,2024-01,TLQ-009,TLQ-012,4
32237966,101536,M,51,2024-01,GDL-166,TLQ-002,14
32237965,2752131,M,20,2024-01,ZPN-068,ZPN-051,13
32237964,1357505,M,61,2024-01,GDL-202,GDL-200,3
32237963,556660,M,45,2024-01,GDL-202,GDL-257,16
32237962,2753215,F,24,2024-01,GDL-001,GDL-041,24
32237961,2440307,F,31,2024-01,GDL-149,GDL-033,25
32237960,732063,F,27,2024-01,GDL-176,GDL-063,15
32237959,563560,M,42,2024-01,GDL-141,GDL-210,11
32237958,1632477,M,25,2024-01,ZPN-016,ZPN-003,4
32237957,637425,M,37,2024-01,GDL-200,GDL-091,4
32237956,351511,M,44,2024-01,GDL-067,GDL-050,6
32237955,1672655,M,24,2024-01,GDL-195,GDL-025,4
32237954,2523100,M,41,2024-01,GDL-013,GDL-136,15
32237953,172357,M,62,2024-01,GDL-159,GDL-001,10
32237952,305640,M,50,2024-01,GDL-082,GDL-056,7
32237951,1774047,F,34,2024-01,GDL-043,GDL-084,7
32237950,720156,M,35,2024-01,GDL-060,GDL-063,4
32237949,642524,F,32,2024-01,GDL-081,GDL-015,10
32237948,1622005,M,24,2024-01,GDL-152,GDL-183,24
32237947,2543101,M,25,2024-01,GDL-152,GDL-183,24
32237946,212336,M,50,2024-01,GDL-232,GDL-026,15
32237943,2261122,M,26,2024-01,GDL-141,GDL-207,9
32237941,1662672,M,23,2024-01,GDL-032,GDL-099,13
32237940,2640614,M,19,2024-01,GDL-134,GDL-007,18
32237939,2753135,M,24,2024-01,GDL-184,GDL-184,20
32237938,2602151,F,23,2024-01,GDL-061,GDL-064,9
32237937,500101,M,28,2024-01,GDL-050,GDL-032,15
32237936,776250,M,34,2024-01,GDL-187,GDL-208,16
32237935,440520,M,68,2024-01,GDL-203,GDL-025,14
32237934,2016575,M,29,2024-01,GDL-039,GDL-036,4
32237933,2577572,M,29,2024-01,GDL-221,GDL-202,2
32237932,140727,M,30,2024-01,GDL-108,GDL-179,3
32237931,2435056,F,26,2024-01,GDL-060,GDL-020,9
32237930,1434551,M,31,2024-01,ZPN-033,ZPN-035,3
32237928,423726,F,30,2024-01,GDL-065,GDL-129,8
32237927,1476632,M,60,2024-01,GDL-216,GDL-030,21
32237926,1110115,M,24,2024-01,GDL-137,GDL-069,5
32237925,1321372,F,54,2024-01,GDL-065,GDL-180,22
32237924,236065,M,45,2024-01,GDL-014,GDL-021,2
32237923,567124,F,22,2024-01,GDL-160,GDL-032,13
32237922,110066,M,63,2024-01,GDL-183,GDL-098,20
32237921,401707,M,30,2024-01,GDL-134,GDL-067,15
32237920,2761702,M,29,2024-01,GDL-073,GDL-075,17
32237919,500057,M,46,2024-01,GDL-093,GDL-056,27
32237918,770507,M,38,2024-01,GDL-010,GDL-104,6
32237917,447706,M,58,2024-01,GDL-054,GDL-053,5
32237916,226702,M,37,2024-01,GDL-032,GDL-266,8
32237915,730474,M,31,2024-01,GDL-033,GDL-056,4
32237914,2634376,F,18,2024-01,ZPN-024,ZPN-012,5
32237913,53174,M,67,2024-01,GDL-059,GDL-001,8
32237912,634562,M,31,2024-01,GDL-043,GDL-049,6
32237911,636170,F,24,2024-01,GDL-049,GDL-043,11
32237910,2270040,F,26,2024-01,GDL-168,GDL-190,18
32237909,216364,M,39,2024-01,GDL-019,GDL-016,4
32237908,252434,M,45,2024-01,GDL-204,GDL-003,2
32237907,1255700,M,23,2024-01,GDL-009,GDL-021,9
32237906,2544553,M,27,2024-01,GDL-168,GDL-222,16
32237905,356706,M,55,2024-01,GDL-073,GDL-090,15
32237904,134164,M,35,2024-01,GDL-087,GDL-123,8
32237902,275242,M,31,2024-01,GDL-178,GDL-061,22
32237901,1471537,F,29,2024-01,GDL-016,GDL-036,11
32237900,372441,M,26,2024-01,GDL-063,GDL-112,7
32237899,2111316,M,26,2024-01,GDL-217,GDL-036,17
32237898,306674,F,26,2024-01,GDL-061,GDL-089,11
32237897,674143,F,53,2024-01,GDL-089,GDL-074,18
32237896,516516,M,42,2024-01,GDL-154,GDL-218,6
32237895,574046,M,24,2024-01,GDL-248,GDL-198,3
32237894,2614634,M,28,2024-01,GDL-127,GDL-087,15
32237893,466576,M,39,2024-01,GDL-064,GDL-002,7
32237892,2764776,M,25,2024-01,GDL-041,GDL-039,5
32237891,176743,M,40,2024-01,GDL-066,GDL-189,16
32237890,746740,M,38,2024-01,GDL-020,GDL-206,13
32237889,2673071,M,29,2024-01,GDL-095,GDL-227,5
32237888,16621,M,55,2024-01,GDL-049,GDL-061,4
32237887,707756,M,44,2024-01,GDL-113,GDL-181,4
32237886,303344,F,36,2024-01,GDL-091,GDL-193,6
32237885,162677,F,32,2024-01,GDL-122,GDL-106,20
32237884,2137344,F,35,2024-01,GDL-052,GDL-248,8
32237882,2522132,F,26,2024-01,GDL-067,GDL-063,9
32237881,1612440,M,30,2024-01,GDL-178,GDL-009,12
32237879,274767,F,29,2024-01,GDL-115,GDL-180,9
32237878,1464301,M,35,2024-01,GDL-198,GDL-196,6
32237877,264470,M,32,2024-01,GDL-248,GDL-015,16
32237876,2664222,M,28,2024-01,GDL-087,GDL-073,23
32237874,2006125,M,33,2024-01,GDL-066,GDL-069,4
32237873,64163,M,38,2024-01,GDL-057,GDL-076,7
32237872,2065746,M,40,2024-01,GDL-036,GDL-239,15
32237871,405740,M,45,2024-01,GDL-203,GDL-229,8
32237870,1111507,M,32,2024-01,GDL-125,GDL-122,2
32237868,602255,M,35,2024-01,ZPN-031,ZPN-032,2
32237867,2430062,M,26,2024-01,GDL-198,GDL-025,3
32237866,2213225,F,22,2024-01,GDL-208,GDL-209,4
32237865,2762414,F,54,2024-01,GDL-008,GDL-179,12
32237864,612466,F,49,2024-01,GDL-054,GDL-001,10
32237863,3343616,M,33,2024-01,GDL-190,GDL-073,12
32237862,1177647,M,23,2024-01,ZPN-020,ZPN-025,7
32237861,454410,M,32,2024-01,GDL-200,GDL-183,17
32237860,3342147,F,22,2024-01,ZPN-051,ZPN-018,20
32237859,1431106,M,25,2024-01,GDL-248,GDL-178,5
32237858,735740,M,36,2024-01,GDL-145,ZPN-040,9
32237857,637251,M,24,2024-01,GDL-220,GDL-090,9
32237854,2737427,M,20,2024-01,GDL-011,GDL-003,10
32237853,2067134,F,39,2024-01,GDL-116,GDL-106,14
32237852,1547125,M,20,2024-01,GDL-114,GDL-032,10
32237851,2760635,M,25,2024-01,GDL-073,GDL-039,11
32237850,1370752,F,30,2024-01,GDL-055,GDL-050,10
32237849,2532263,F,25,2024-01,GDL-048,GDL-049,2
32237847,133570,M,37,2024-01,GDL-033,GDL-106,7
32237844,407726,F,27,2024-01,ZPN-037,ZPN-075,15
32237842,764214,F,31,2024-01,GDL-020,GDL-030,3
32237841,231504,M,64,2024-01,GDL-184,GDL-162,6
32237840,2120074,F,25,2024-01,GDL-049,GDL-189,10
32237837,1061330,F,43,2024-01,GDL-156,GDL-128,3
32237836,20565,F,61,2024-01,GDL-021,GDL-115,21
32237835,1452716,M,29,2024-01,GDL-069,GDL-103,10
32237834,1436630,M,22,2024-01,GDL-048,GDL-199,10
32237833,664171,M,23,2024-01,GDL-020,GDL-036,6
32237832,531060,M,43,2024-01,GDL-010,GDL-009,10
32237831,2437644,F,39,2024-01,GDL-135,GDL-186,7
32237830,2020054,F,42,2024-01,GDL-106,GDL-242,16
32237827,262777,F,33,2024-01,GDL-099,GDL-104,5
32237826,1654620,M,43,2024-01,GDL-099,GDL-104,5
32237824,2522457,F,42,2024-01,GDL-037,GDL-034,5
32237823,2165125,F,25,2024-01,ZPN-018,ZPN-016,4
32237822,277767,M,27,2024-01,GDL-033,GDL-200,9
32237820,2752073,M,37,2024-01,GDL-122,GDL-037,13
32237819,3751,M,27,2024-01,GDL-102,GDL-120,9
32237817,2224070,M,27,2024-01,GDL-175,GDL-187,32
32237816,1414336,M,25,2024-01,GDL-264,GDL-054,8
32237815,2256777,M,29,2024-01,GDL-111,GDL-247,9
32237814,2112512,M,31,2024-01,GDL-006,GDL-200,8
32237813,2757700,F,22,2024-01,GDL-132,GDL-073,21
32237812,2473100,M,47,2024-01,GDL-198,GDL-238,6
32237810,164464,M,48,2024-01,GDL-129,GDL-158,17
32237809,2026145,F,38,2024-01,GDL-198,GDL-025,6
32237808,2113510,M,42,2024-01,GDL-198,GDL-248,3
32237807,525737,M,34,2024-01,GDL-006,GDL-183,14
32237806,735740,M,36,2024-01,GDL-145,GDL-145,3
32237805,262430,M,39,2024-01,GDL-083,GDL-064,7
32237804,2415652,M,28,2024-01,GDL-106,GDL-089,32
32237799,3102,M,41,2024-01,GDL-090,GDL-193,18
32237798,475200,M,34,2024-01,ZPN-043,GDL-149,8
32237796,421740,M,27,2024-01,ZPN-016,ZPN-051,10
32237795,3352355,M,27,2024-01,GDL-123,GDL-033,16
32237793,2533416,M,44,2024-01,GDL-050,GDL-041,12
32237792,2402422,M,46,2024-01,GDL-018,GDL-009,9
32237791,2543646,M,31,2024-01,ZPN-001,ZPN-030,3
32237790,2221423,M,43,2024-01,GDL-003,GDL-071,9
32237788,25617,M,33,2024-01,GDL-190,GDL-140,29
32237786,125001,M,33,2024-01,GDL-116,GDL-080,6
32237784,1712601,M,30,2024-01,GDL-042,GDL-169,26
32237783,3345546,F,30,2024-01,GDL-092,GDL-212,6
32237782,2673652,M,54,2024-01,GDL-050,GDL-054,16
32237781,2077122,M,29,2024-01,GDL-017,GDL-088,12
32237780,2755753,F,22,2024-01,GDL-132,GDL-073,22
32237778,2426636,M,25,2024-01,GDL-179,GDL-179,11
32237777,505425,M,26,2024-01,GDL-226,GDL-184,6
32237776,2757430,M,33,2024-01,GDL-067,GDL-133,13
32237775,116121,M,41,2024-01,GDL-067,GDL-074,14
32237774,220041,M,47,2024-01,GDL-003,GDL-083,3
32237773,2113350,F,31,2024-01,GDL-007,GDL-241,20
32237772,1642344,M,28,2024-01,GDL-077,GDL-036,6
32237771,335200,M,67,2024-01,GDL-058,GDL-032,18
32237768,2731617,M,26,2024-01,GDL-191,GDL-254,11
32237767,612554,F,29,2024-01,GDL-082,GDL-083,3
32237766,2562062,M,53,2024-01,GDL-022,GDL-213,19
32237765,2352323,F,56,2024-01,GDL-038,GDL-036,4
32237764,256146,M,30,2024-01,GDL-050,GDL-037,2
32237763,405036,M,26,2024-01,GDL-042,GDL-049,11
32237762,2746337,M,24,2024-01,GDL-023,GDL-140,22
32237761,770044,F,27,2024-01,GDL-083,GDL-063,6
32237760,330531,M,48,2024-01,ZPN-012,ZPN-002,10
32237759,476504,M,33,2024-01,GDL-052,GDL-001,7
32237757,4001,M,43,2024-01,GDL-068,GDL-046,4
32237756,400265,F,27,2024-01,GDL-247,GDL-073,12
32237755,1561046,F,54,2024-01,GDL-198,GDL-033,10
32237754,510551,M,57,2024-01,GDL-042,GDL-020,7
32237752,2744332,M,19,2024-01,GDL-059,GDL-059,15
32237751,2560366,M,32,2024-01,GDL-140,GDL-010,19
32237750,2663601,M,33,2024-01,GDL-096,GDL-089,7
32237749,470427,M,50,2024-01,GDL-123,GDL-123,10
32237748,450657,M,56,2024-01,GDL-074,GDL-032,9
32237747,2605033,M,53,2024-01,GDL-018,GDL-009,11
32237746,2247220,M,27,2024-01,GDL-194,GDL-168,6
32237745,2576200,M,53,2024-01,ZPN-018,ZPN-020,12
32237744,2151246,M,31,2024-01,GDL-016,GDL-099,15
32237743,2104702,M,21,2024-01,GDL-030,GDL-032,8
32237742,357657,M,44,2024-01,GDL-099,GDL-025,7
32237741,2477640,M,43,2024-01,GDL-259,GDL-259,3
32237740,2020054,F,42,2024-01,GDL-027,GDL-106,4
32237739,572454,M,47,2024-01,GDL-129,GDL-050,13
32237738,405743,M,31,2024-01,GDL-096,GDL-111,11
32237737,1002023,F,43,2024-01,GDL-132,GDL-050,11
32237736,25751,M,37,2024-01,GDL-046,GDL-054,10
32237735,1021375,M,53,2024-01,GDL-064,GDL-024,16
32237734,510053,F,30,2024-01,GDL-064,GDL-049,10
32237733,126327,M,36,2024-01,GDL-034,GDL-010,10
32237732,2522512,M,22,2024-01,GDL-015,GDL-195,24
32237731,152771,M,35,2024-01,GDL-015,GDL-177,8
32237730,2510252,M,25,2024-01,ZPN-070,ZPN-049,6
32237729,353406,M,33,2024-01,GDL-083,GDL-183,8
32237728,1673422,M,61,2024-01,GDL-132,GDL-128,5
32237727,56265,M,39,2024-01,GDL-075,GDL-057,19
32237726,647151,M,23,2024-01,GDL-085,ZPN-065,19
32237725,773140,F,46,2024-01,GDL-026,GDL-052,5
32237724,444301,F,28,2024-01,GDL-062,GDL-065,4
32237723,1430641,F,25,2024-01,GDL-104,GDL-034,6
32237722,540227,M,26,2024-01,GDL-126,GDL-141,5
32237721,2234741,M,35,2024-01,GDL-048,GDL-113,16
32237720,2243343,F,23,2024-01,GDL-165,TLQ-007,8
32237719,2745325,M,39,2024-01,GDL-190,GDL-114,13
32237718,1565245,M,26,2024-01,GDL-271,GDL-271,17
32237717,2731702,M,30,2024-01,GDL-207,GDL-046,9
32237716,1321372,F,54,2024-01,GDL-218,GDL-065,10
32237715,2124251,M,30,2024-01,GDL-198,GDL-091,6
32237714,3351775,M,20,2024-01,GDL-094,GDL-272,13
32237713,1716412,M,23,2024-01,GDL-184,GDL-194,9
32237712,764236,M,34,2024-01,GDL-024,GDL-008,34
32237711,727663,M,36,2024-01,ZPN-018,ZPN-020,26
32237710,2322546,M,25,2024-01,GDL-117,GDL-021,9
32237709,2422536,M,25,2024-01,GDL-004,GDL-098,6
32237708,3337667,M,59,2024-01,GDL-061,GDL-176,21
32237707,2276453,M,27,2024-01,GDL-023,GDL-009,2
32237706,407024,F,29,2024-01,GDL-063,GDL-072,5
32237705,2524266,M,19,2024-01,GDL-102,GDL-094,3
32237704,2105375,F,27,2024-01,GDL-220,GDL-200,8
32237703,2123721,M,38,2024-01,GDL-009,GDL-105,3
32237702,201702,F,46,2024-01,GDL-140,GDL-140,22
32237701,1701042,F,20,2024-01,GDL-200,GDL-213,8
32237700,472002,M,31,2024-01,GDL-009,GDL-014,8
32237699,466576,M,39,2024-01,GDL-084,GDL-064,5
32237698,1033131,M,36,2024-01,ZPN-069,ZPN-051,16
32237697,730004,F,42,2024-01,GDL-024,GDL-050,3
32237696,2744244,M,26,2024-01,GDL-019,GDL-196,15
32237694,2610250,F,24,2024-01,GDL-063,GDL-052,13
32237693,2703712,F,32,2024-01,GDL-029,GDL-179,9
32237692,602126,M,37,2024-01,ZPN-020,ZPN-049,3
32237691,75342,M,38,2024-01,GDL-078,GDL-161,12
32237690,2431176,M,24,2024-01,ZPN-037,GDL-110,19
32237689,1071472,M,28,2024-01,GDL-131,GDL-123,7
32237688,431214,M,46,2024-01,GDL-023,GDL-083,11
32237687,2000650,M,33,2024-01,GDL-076,GDL-264,4
32237686,2370721,M,22,2024-01,GDL-189,GDL-159,4
32237685,222065,F,39,2024-01,GDL-077,GDL-234,15
32237684,102561,M,52,2024-01,GDL-199,GDL-199,14
32237683,2610253,M,25,2024-01,GDL-063,GDL-052,13
32237682,1622005,M,24,2024-01,GDL-175,GDL-152,14
32237681,275515,M,38,2024-01,GDL-192,GDL-026,16
32237680,2377615,M,27,2024-01,GDL-247,GDL-033,21
32237679,2676275,F,45,2024-01,GDL-071,GDL-075,7
32237678,1705115,M,26,2024-01,GDL-163,GDL-073,19
32237677,2430442,F,25,2024-01,GDL-062,GDL-204,6
32237676,125535,M,44,2024-01,GDL-061,GDL-044,8
32237675,2541773,M,57,2024-01,GDL-113,GDL-182,26
32237674,2364035,M,23,2024-01,GDL-072,GDL-062,6
32237672,2423275,M,31,2024-01,GDL-137,GDL-049,9
32237671,2322444,F,21,2024-01,GDL-064,GDL-047,5
32237670,3342570,M,23,2024-01,GDL-198,GDL-089,9
32237669,1277163,M,38,2024-01,GDL-139,GDL-145,5
32237668,574357,M,23,2024-01,GDL-198,GDL-089,9
32237667,1711705,M,27,2024-01,GDL-109,GDL-182,5
32237666,556363,F,28,2024-01,GDL-007,GDL-185,15
32237664,1671522,M,22,2024-01,GDL-031,GDL-009,12
32237663,2431306,M,24,2024-01,ZPN-037,GDL-110,21
32237662,2237243,F,25,2024-01,GDL-132,GDL-136,3
32237661,2471616,M,21,2024-01,GDL-076,GDL-067,7
32237660,347545,M,32,2024-01,ZPN-022,ZPN-020,3
32237659,2543101,M,25,2024-01,GDL-175,GDL-152,15
32237658,562216,F,26,2024-01,GDL-207,GDL-206,3
32237657,774400,M,23,2024-01,ZPN-020,ZPN-055,5
32237656,640715,M,40,2024-01,GDL-264,GDL-271,8
32237655,2715564,M,29,2024-01,GDL-063,GDL-063,42
32237654,655207,F,23,2024-01,GDL-004,GDL-014,9
32237653,1132415,M,45,2024-01,GDL-225,GDL-173,13
32237652,2251401,M,23,2024-01,GDL-053,GDL-200,10
32237651,473325,M,34,2024-01,GDL-041,GDL-221,18
32237650,2431036,M,29,2024-01,GDL-202,GDL-221,3
32237649,2213002,M,38,2024-01,GDL-146,GDL-187,26
32237648,764274,M,30,2024-01,GDL-047,GDL-036,8
32237647,2304343,M,36,2024-01,GDL-078,GDL-079,2
32237646,1613444,M,26,2024-01,GDL-043,GDL-032,11
32237645,414337,M,27,2024-01,ZPN-053,ZPN-048,4
32237644,1327747,M,49,2024-01,GDL-131,GDL-208,13
32237643,201261,M,53,2024-01,GDL-014,GDL-016,23
32237642,2175207,M,26,2024-01,GDL-050,GDL-200,11
32237641,2371634,M,48,2024-01,GDL-005,GDL-059,17
32237640,3352176,F,20,2024-01,GDL-073,GDL-200,19
32237639,3352534,F,27,2024-01,GDL-126,GDL-049,13
32237638,2271055,M,19,2024-01,ZPN-072,GDL-210,22
32237637,1575453,M,24,2024-01,GDL-183,GDL-034,10
32237636,1140415,M,63,2024-01,GDL-255,GDL-051,18
32237635,2125043,M,27,2024-01,GDL-027,GDL-005,4
32237634,2462725,M,30,2024-01,GDL-027,GDL-113,17
32237633,3343313,F,54,2024-01,GDL-187,GDL-200,12
32237632,437506,F,46,2024-01,GDL-085,GDL-049,10
32237631,660344,M,36,2024-01,GDL-115,GDL-036,10
32237630,1367033,M,21,2024-01,GDL-052,GDL-104,6
32237629,2766062,F,20,2024-01,GDL-014,GDL-071,18
32237628,1766770,M,28,2024-01,GDL-086,GDL-048,12
32237627,2670237,M,22,2024-01,GDL-056,GDL-195,12
32237626,2016575,M,29,2024-01,TLQ-011,TLQ-010,4
32237625,1161202,M,26,2024-01,GDL-090,GDL-036,14
32237624,405743,M,31,2024-01,GDL-229,GDL-096,6
32237623,2757554,F,18,2024-01,GDL-159,GDL-210,14
32237622,612733,M,35,2024-01,GDL-049,GDL-048,1
32237621,601706,M,27,2024-01,GDL-190,TLQ-001,18
32237620,312304,M,34,2024-01,GDL-086,GDL-048,12
32237619,365566,M,30,2024-01,GDL-071,GDL-020,10
32237618,21450,F,44,2024-01,GDL-104,GDL-187,9
32237617,2674774,M,39,2024-01,GDL-198,GDL-195,9
32237616,2765755,M,18,2024-01,GDL-084,GDL-049,8
32237615,2502365,M,25,2024-01,GDL-070,GDL-186,5
32237614,2610253,M,25,2024-01,GDL-064,GDL-063,4
32237613,407726,F,27,2024-01,GDL-140,ZPN-037,13
32237612,3353265,M,29,2024-01,GDL-014,GDL-077,6
32237611,2541317,M,22,2024-01,GDL-198,GDL-249,4
32237610,2610250,F,24,2024-01,GDL-064,GDL-063,4
32237609,11600,M,50,2024-01,GDL-249,GDL-055,8
32237608,222621,M,31,2024-01,GDL-042,GDL-041,27
32237607,370260,F,29,2024-01,GDL-026,GDL-239,8
32237606,152334,M,51,2024-01,GDL-028,GDL-193,9
32237605,16340,M,44,2024-01,GDL-057,GDL-195,20
32237604,532706,F,28,2024-01,GDL-254,GDL-223,2
32237602,1310675,M,23,2024-01,GDL-092,GDL-052,11
32237584,2753347,F,21,2024-01,GDL-032,GDL-257,6
32237583,516466,F,43,2024-01,GDL-010,GDL-036,5
32237582,25617,M,33,2024-01,GDL-159,GDL-190,9
32237581,1131323,F,24,2024-01,GDL-120,GDL-012,7
32237580,2604357,F,26,2024-01,GDL-072,GDL-118,17
32237579,2020431,F,36,2024-01,GDL-031,GDL-111,16
32237578,2355565,M,41,2024-01,GDL-147,ZPN-031,10
32237577,1613565,M,28,2024-01,GDL-038,GDL-067,15
32237576,2577424,M,24,2024-01,TLQ-001,GDL-159,8
32237575,1514001,F,33,2024-01,GDL-003,GDL-082,6
32237574,101536,M,51,2024-01,GDL-189,GDL-166,20
32237573,455174,M,33,2024-01,GDL-093,GDL-109,7
32237572,1254705,M,33,2024-01,GDL-030,GDL-122,12
32237571,2522132,F,26,2024-01,GDL-063,GDL-067,12
32237570,572611,M,29,2024-01,GDL-038,GDL-037,3
32237569,2154733,F,34,2024-01,GDL-024,GDL-247,9
32237568,1203403,M,30,2024-01,ZPN-031,GDL-156,10
32237567,2563102,M,39,2024-01,GDL-028,GDL-050,7
32237566,2671353,M,27,2024-01,(GDL-235),GDL-091,6
32237565,623273,F,29,2024-01,GDL-089,GDL-123,11
32237564,2350566,F,24,2024-01,GDL-087,GDL-109,4
32237563,437010,M,35,2024-01,GDL-234,GDL-202,3
32237562,2762766,F,26,2024-01,GDL-139,GDL-049,25
32237561,2354371,F,54,2024-01,GDL-093,GDL-008,14
32237560,2553771,M,55,2024-01,GDL-119,GDL-038,10
32237559,500662,M,30,2024-01,GDL-072,GDL-112,17
32237557,2651454,M,34,2024-01,GDL-062,GDL-049,3
32237556,362654,M,38,2024-01,GDL-156,GDL-049,10
32237555,2111362,M,25,2024-01,GDL-184,GDL-226,7
32237554,2754147,F,50,2024-01,GDL-070,GDL-073,7
32237553,252123,M,45,2024-01,GDL-043,GDL-050,10
32237551,3342243,M,19,2024-01,GDL-031,GDL-028,5
32237550,440520,M,68,2024-01,GDL-214,GDL-203,3
32237549,276725,M,34,2024-01,GDL-112,GDL-072,15
32237548,1156771,F,25,2024-01,GDL-217,GDL-093,11
32237547,1326564,F,33,2024-01,GDL-234,(GDL-235),3
32237546,1230026,M,46,2024-01,GDL-273,GDL-184,5
32237545,600674,F,30,2024-01,GDL-159,GDL-261,6
32237543,2357377,F,26,2024-01,GDL-127,GDL-070,12
32237542,2674714,F,32,2024-01,GDL-198,GDL-219,10
32237541,1644005,M,40,2024-01,GDL-132,GDL-039,9
32237540,2136737,M,54,2024-01,GDL-237,GDL-200,20
32237539,3352151,M,46,2024-01,GDL-024,GDL-242,20
32237538,2007032,M,25,2024-01,GDL-163,GDL-159,5
32237537,1726042,M,30,2024-01,GDL-089,GDL-052,9
32237536,426376,M,33,2024-01,GDL-009,GDL-120,13
32237535,1010444,M,45,2024-01,GDL-059,GDL-056,7
32237534,1433520,M,35,2024-01,GDL-070,GDL-050,11
32237533,2476505,M,27,2024-01,GDL-102,GDL-192,11
32237532,2531147,M,32,2024-01,ZPN-035,GDL-140,11
32237530,1172315,M,25,2024-01,ZPN-037,ZPN-067,9
32237529,1134675,F,25,2024-01,GDL-019,GDL-009,8
32237528,1445733,M,40,2024-01,GDL-009,GDL-014,7
32237527,2762717,M,29,2024-01,GDL-068,GDL-183,14
32237526,567314,F,30,2024-01,GDL-050,GDL-032,8
32237525,2123721,M,38,2024-01,GDL-008,GDL-009,2
32237524,746740,M,38,2024-01,GDL-206,GDL-020,12
32237523,3345056,F,26,2024-01,GDL-048,GDL-124,26
32237522,2716034,M,37,2024-01,GDL-024,GDL-003,17
32237521,277533,M,42,2024-01,ZPN-055,ZPN-010,9
32237520,741213,M,56,2024-01,GDL-139,GDL-016,15
32237519,1376717,M,32,2024-01,GDL-002,GDL-020,7
32237518,2702551,M,25,2024-01,GDL-088,GDL-028,8
32237517,2372401,M,25,2024-01,GDL-048,GDL-124,26
